ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,DAYNIGHT,TYPE,YEAR,MONTH,geometry,longitude,latitude
2015-12-31,0600,Aqua,MODIS,85,D,0.0,2015,12,POINT (117.0892 1.2199),117.0892,1.2199
2015-12-31,0600,Aqua,MODIS,82,D,0.0,2015,12,POINT (117.0199 1.0667000000000002),117.0199,1.0667000000000002
2015-12-31,0600,Aqua,MODIS,94,D,0.0,2015,12,POINT (116.95340000000002 0.8325999999999999),116.95340000000002,0.8325999999999999
2016-01-01,1430,Terra,MODIS,77,N,2.0,2016,1,POINT (117.4428 0.6464),117.4428,0.6464
2016-01-02,0547,Aqua,MODIS,78,D,0.0,2016,1,POINT (117.02920000000002 1.0550000000000002),117.02920000000002,1.0550000000000002
2016-01-02,0547,Aqua,MODIS,76,D,0.0,2016,1,POINT (117.65379999999999 0.8503),117.65379999999999,0.8503
2016-01-02,0547,Aqua,MODIS,84,D,0.0,2016,1,POINT (117.55030000000001 0.4391),117.55030000000001,0.43910000000000005
2016-01-02,0547,Aqua,MODIS,91,D,0.0,2016,1,POINT (116.5479 0.5081),116.5479,0.5081
2016-01-02,0547,Aqua,MODIS,74,D,0.0,2016,1,POINT (117.5425 0.8527999999999999),117.5425,0.8527999999999999
2016-01-02,0547,Aqua,MODIS,82,D,0.0,2016,1,POINT (116.77839999999999 0.4667999999999999),116.77839999999999,0.46679999999999994
2016-01-02,0547,Aqua,MODIS,85,D,0.0,2016,1,POINT (116.5466 0.5171),116.5466,0.5171
2016-01-02,0547,Aqua,MODIS,87,D,0.0,2016,1,POINT (116.7695 0.4655000000000001),116.7695,0.4655000000000001
2016-01-02,0547,Aqua,MODIS,73,D,0.0,2016,1,POINT (116.71929999999999 0.4124999999999999),116.71929999999999,0.4124999999999999
2016-01-02,0547,Aqua,MODIS,79,D,0.0,2016,1,POINT (117.0572 1.0498),117.0572,1.0498
2016-01-02,0547,Aqua,MODIS,74,D,0.0,2016,1,POINT (117.06610000000002 1.0510999999999997),117.06610000000002,1.0510999999999997
2016-01-04,0535,Aqua,MODIS,88,D,0.0,2016,1,POINT (116.79729999999999 0.8340000000000001),116.79729999999999,0.8340000000000001
2016-01-08,0511,Aqua,MODIS,79,D,0.0,2016,1,POINT (117.18219999999998 0.749),117.18219999999998,0.749
2016-01-08,0511,Aqua,MODIS,73,D,0.0,2016,1,POINT (117.2059 0.7475999999999999),117.2059,0.7475999999999999
2016-01-08,0511,Aqua,MODIS,72,D,0.0,2016,1,POINT (117.17559999999999 0.743),117.17559999999999,0.743
2016-01-08,1436,Terra,MODIS,86,N,0.0,2016,1,POINT (117.19629999999998 0.7501999999999999),117.19629999999998,0.7501999999999999
2016-01-09,0553,Aqua,MODIS,80,D,0.0,2016,1,POINT (117.4678 0.2376),117.4678,0.2376
2016-01-09,0553,Aqua,MODIS,83,D,0.0,2016,1,POINT (116.46130000000001 0.049),116.46130000000001,0.049
2016-01-10,1424,Terra,MODIS,100,N,0.0,2016,1,POINT (116.85099999999998 1.3434999999999997),116.85099999999998,1.3434999999999997
2016-01-11,0541,Aqua,MODIS,91,D,0.0,2016,1,POINT (116.6093 0.2784),116.6093,0.27840000000000004
2016-01-11,0541,Aqua,MODIS,78,D,0.0,2016,1,POINT (117.6712 0.6420999999999999),117.6712,0.6420999999999999
2016-01-11,0541,Aqua,MODIS,74,D,0.0,2016,1,POINT (116.64 0.1722),116.64,0.1722
2016-01-11,0541,Aqua,MODIS,71,D,0.0,2016,1,POINT (116.36299999999999 0.4369),116.36299999999999,0.43689999999999996
2016-01-11,0541,Aqua,MODIS,79,D,0.0,2016,1,POINT (117.68020000000001 0.6433999999999999),117.68020000000001,0.6433999999999999
2016-01-11,0541,Aqua,MODIS,72,D,0.0,2016,1,POINT (117.5553 0.4412),117.5553,0.4412
2016-01-13,0529,Aqua,MODIS,90,D,0.0,2016,1,POINT (117.68649999999998 0.7363),117.68649999999998,0.7363
2016-01-13,0529,Aqua,MODIS,75,D,0.0,2016,1,POINT (117.4022 0.1817),117.4022,0.18170000000000003
2016-01-13,1455,Terra,MODIS,72,N,0.0,2016,1,POINT (116.8377 0.8662),116.8377,0.8662
2016-01-13,1750,Aqua,MODIS,88,N,0.0,2016,1,POINT (117.6916 0.7453999999999998),117.6916,0.7453999999999998
2016-01-13,1750,Aqua,MODIS,80,N,2.0,2016,1,POINT (117.44549999999998 0.6518999999999999),117.44549999999998,0.6518999999999999
2016-01-15,0517,Aqua,MODIS,75,D,0.0,2016,1,POINT (117.7811 1.1221),117.7811,1.1221
2016-01-15,1442,Terra,MODIS,83,N,2.0,2016,1,POINT (117.44159999999998 0.6495),117.44159999999998,0.6495
2016-01-16,0600,Aqua,MODIS,88,D,0.0,2016,1,POINT (116.6234 0.8448),116.6234,0.8448
2016-01-16,0600,Aqua,MODIS,75,D,0.0,2016,1,POINT (116.6124 0.8432),116.6124,0.8432
2016-01-17,1430,Terra,MODIS,100,N,0.0,2016,1,POINT (116.72979999999998 0.4017),116.72979999999998,0.40169999999999995
2016-01-17,1430,Terra,MODIS,78,N,2.0,2016,1,POINT (117.4439 0.647),117.4439,0.647
2016-01-17,1430,Terra,MODIS,87,N,0.0,2016,1,POINT (116.7345 0.4116),116.7345,0.4116
2016-01-17,1430,Terra,MODIS,100,N,0.0,2016,1,POINT (116.7414 0.4034),116.7414,0.4034
2016-01-18,0251,Terra,MODIS,84,D,0.0,2016,1,POINT (117.4766 0.2318),117.4766,0.23180000000000003
2016-01-18,0547,Aqua,MODIS,92,D,0.0,2016,1,POINT (116.73369999999998 0.4034),116.73369999999998,0.4034
2016-01-18,0547,Aqua,MODIS,97,D,0.0,2016,1,POINT (116.73239999999998 0.4123),116.73239999999998,0.4123
2016-01-27,0541,Aqua,MODIS,78,D,0.0,2016,1,POINT (116.73270000000001 0.4055),116.73270000000001,0.4055
2016-01-28,0624,Aqua,MODIS,80,D,0.0,2016,1,POINT (116.69570000000002 0.1825),116.69570000000002,0.1825
2016-01-28,0624,Aqua,MODIS,80,D,0.0,2016,1,POINT (116.69960000000002 0.1909),116.69960000000002,0.19089999999999996
2016-01-29,0233,Terra,MODIS,100,D,0.0,2016,1,POINT (116.70350000000002 0.1998),116.70350000000002,0.1998
2016-01-29,0233,Terra,MODIS,75,D,0.0,2016,1,POINT (116.73499999999999 0.4091),116.73499999999999,0.4091
2016-01-29,1454,Terra,MODIS,95,N,0.0,2016,1,POINT (116.7698 0.3785),116.7698,0.3785
2016-01-29,1454,Terra,MODIS,82,N,0.0,2016,1,POINT (116.69440000000002 0.204),116.69440000000002,0.204
2016-01-29,1750,Aqua,MODIS,100,N,0.0,2016,1,POINT (116.8674 1.3553999999999997),116.8674,1.3553999999999997
2016-01-31,1442,Terra,MODIS,94,N,0.0,2016,1,POINT (116.6646 0.2934999999999999),116.6646,0.2934999999999999
2016-01-31,1442,Terra,MODIS,100,N,0.0,2016,1,POINT (116.67220000000002 0.3038),116.67220000000002,0.3038
2016-01-31,1442,Terra,MODIS,74,N,0.0,2016,1,POINT (117.65480000000001 0.6461),117.65480000000001,0.6461
2016-01-31,1442,Terra,MODIS,100,N,0.0,2016,1,POINT (116.67350000000002 0.2948000000000001),116.67350000000002,0.29480000000000006
2016-01-31,1442,Terra,MODIS,100,N,0.0,2016,1,POINT (116.66330000000002 0.3025),116.66330000000002,0.30250000000000005
2016-01-31,1442,Terra,MODIS,100,N,0.0,2016,1,POINT (116.76560000000002 0.3724),116.76560000000002,0.37239999999999995
2016-01-31,1442,Terra,MODIS,100,N,0.0,2016,1,POINT (116.7567 0.3710999999999999),116.7567,0.3710999999999999
2016-02-01,0600,Aqua,MODIS,76,D,0.0,2016,2,POINT (116.63210000000001 0.4941999999999999),116.63210000000001,0.49419999999999986
2016-02-01,0600,Aqua,MODIS,73,D,0.0,2016,2,POINT (116.74 0.4084),116.74,0.40840000000000004
2016-02-01,0600,Aqua,MODIS,82,D,0.0,2016,2,POINT (116.6606 0.3044),116.6606,0.3044
2016-02-01,0600,Aqua,MODIS,88,D,0.0,2016,2,POINT (116.67160000000001 0.306),116.67160000000001,0.306
2016-02-01,0600,Aqua,MODIS,90,D,0.0,2016,2,POINT (116.6744 0.2862),116.6744,0.2862
2016-02-01,0600,Aqua,MODIS,96,D,0.0,2016,2,POINT (116.477 0.2781),116.477,0.2781
2016-02-01,0600,Aqua,MODIS,91,D,0.0,2016,2,POINT (116.66349999999998 0.2847),116.66349999999998,0.2847
2016-02-02,1430,Terra,MODIS,100,N,0.0,2016,2,POINT (116.6512 0.3058000000000001),116.6512,0.30580000000000007
2016-02-02,1430,Terra,MODIS,100,N,0.0,2016,2,POINT (116.6423 0.3235999999999999),116.6423,0.32359999999999994
2016-02-02,1430,Terra,MODIS,72,N,2.0,2016,2,POINT (117.44089999999998 0.6432),117.44089999999998,0.6432
2016-02-02,1430,Terra,MODIS,100,N,0.0,2016,2,POINT (116.6453 0.3032),116.6453,0.3032
2016-02-02,1430,Terra,MODIS,100,N,0.0,2016,2,POINT (116.65699999999998 0.3049000000000001),116.65699999999998,0.30490000000000006
2016-02-02,1430,Terra,MODIS,100,N,0.0,2016,2,POINT (116.65400000000001 0.3253),116.65400000000001,0.3253
2016-02-02,1430,Terra,MODIS,93,N,0.0,2016,2,POINT (116.64380000000001 0.3134),116.64380000000001,0.3134
2016-02-02,1430,Terra,MODIS,96,N,0.0,2016,2,POINT (116.76279999999998 0.3927),116.76279999999998,0.3927
2016-02-02,1430,Terra,MODIS,81,N,0.0,2016,2,POINT (117.7335 0.7480999999999999),117.7335,0.7480999999999999
2016-02-02,1430,Terra,MODIS,82,N,0.0,2016,2,POINT (116.75559999999999 0.3607000000000001),116.75559999999999,0.3607000000000001
2016-02-02,1430,Terra,MODIS,85,N,0.0,2016,2,POINT (117.0315 0.748),117.0315,0.748
2016-02-02,1430,Terra,MODIS,91,N,0.0,2016,2,POINT (117.6526 0.7362999999999998),117.6526,0.7362999999999998
2016-02-03,0547,Aqua,MODIS,80,D,0.0,2016,2,POINT (116.6676 0.3202000000000001),116.6676,0.3202000000000001
2016-02-03,0547,Aqua,MODIS,78,D,0.0,2016,2,POINT (116.62329999999999 0.4796),116.62329999999999,0.47959999999999997
2016-02-03,0547,Aqua,MODIS,83,D,0.0,2016,2,POINT (116.6413 0.1689),116.6413,0.1689
2016-02-03,0547,Aqua,MODIS,81,D,0.0,2016,2,POINT (116.6426 0.1598999999999999),116.6426,0.15989999999999993
2016-02-03,0547,Aqua,MODIS,74,D,0.0,2016,2,POINT (116.6608 0.3284),116.6608,0.3284
2016-02-05,0535,Aqua,MODIS,90,D,0.0,2016,2,POINT (116.6397 0.1543),116.6397,0.1543
2016-02-07,0523,Aqua,MODIS,73,D,0.0,2016,2,POINT (117.0144 0.9744),117.0144,0.9744
2016-02-07,0523,Aqua,MODIS,79,D,0.0,2016,2,POINT (116.98510000000002 0.9191),116.98510000000002,0.9191
2016-02-07,1744,Aqua,MODIS,72,N,2.0,2016,2,POINT (117.4465 0.6453000000000002),117.4465,0.6453000000000002
2016-02-10,0257,Terra,MODIS,73,D,0.0,2016,2,POINT (116.6552 0.1536),116.6552,0.15360000000000001
2016-02-14,0529,Aqua,MODIS,80,D,0.0,2016,2,POINT (117.182 1.2824),117.182,1.2824
2016-02-16,0517,Aqua,MODIS,73,D,0.0,2016,2,POINT (116.82639999999999 1.0796),116.82639999999999,1.0796
2016-02-17,0600,Aqua,MODIS,93,D,0.0,2016,2,POINT (116.66700000000002 1.3321),116.66700000000002,1.3321
2016-02-17,0600,Aqua,MODIS,90,D,0.0,2016,2,POINT (116.6782 1.3337000000000003),116.6782,1.3337000000000003
2016-02-17,0600,Aqua,MODIS,74,D,0.0,2016,2,POINT (116.8263 0.4153),116.8263,0.4153
2016-02-20,1714,Aqua,MODIS,73,N,0.0,2016,2,POINT (116.71089999999998 0.132),116.71089999999998,0.132
2016-02-21,0535,Aqua,MODIS,96,D,0.0,2016,2,POINT (116.71630000000002 0.1328),116.71630000000002,0.13279999999999997
2016-02-21,0535,Aqua,MODIS,90,D,0.0,2016,2,POINT (116.7217 0.1325),116.7217,0.1325
2016-02-21,0535,Aqua,MODIS,91,D,0.0,2016,2,POINT (116.71 0.1307),116.71,0.1307
2016-02-21,0535,Aqua,MODIS,71,D,0.0,2016,2,POINT (116.6895 0.1901),116.6895,0.1901
2016-02-21,0535,Aqua,MODIS,99,D,0.0,2016,2,POINT (116.70610000000002 0.1209),116.70610000000002,0.1209
2016-02-21,1756,Aqua,MODIS,91,N,0.0,2016,2,POINT (116.7114 0.1366),116.7114,0.13659999999999997
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.8175 0.2953),116.8175,0.2953
2016-02-21,1756,Aqua,MODIS,90,N,0.0,2016,2,POINT (116.7028 0.1233),116.7028,0.12329999999999999
2016-02-21,1756,Aqua,MODIS,97,N,0.0,2016,2,POINT (116.8203 0.2902000000000001),116.8203,0.29020000000000007
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.8188 0.3048),116.8188,0.30479999999999996
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.8288 0.3033000000000001),116.8288,0.30330000000000007
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.6861 1.3216999999999999),116.6861,1.3216999999999999
2016-02-21,1756,Aqua,MODIS,85,N,0.0,2016,2,POINT (116.77719999999998 0.3688),116.77719999999998,0.3688
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.82740000000001 0.2938),116.82740000000001,0.2938
2016-02-21,1756,Aqua,MODIS,100,N,0.0,2016,2,POINT (116.71 0.1272),116.71,0.12720000000000004
2016-02-24,0606,Aqua,MODIS,76,D,0.0,2016,2,POINT (116.65369999999999 1.309),116.65369999999999,1.309
2016-02-24,0606,Aqua,MODIS,71,D,0.0,2016,2,POINT (116.7632 0.3731),116.7632,0.3731
2016-02-26,0554,Aqua,MODIS,77,D,0.0,2016,2,POINT (116.8096 0.4309),116.8096,0.43089999999999995
2016-02-26,0554,Aqua,MODIS,88,D,0.0,2016,2,POINT (116.7497 1.1112),116.7497,1.1112
2016-02-26,0554,Aqua,MODIS,92,D,0.0,2016,2,POINT (116.64939999999999 1.3186),116.64939999999999,1.3186
2016-02-26,0554,Aqua,MODIS,88,D,0.0,2016,2,POINT (116.65759999999999 1.3292000000000002),116.65759999999999,1.3292000000000002
2016-02-26,0554,Aqua,MODIS,75,D,0.0,2016,2,POINT (116.9608 1.3085),116.9608,1.3085
2016-02-26,0554,Aqua,MODIS,92,D,0.0,2016,2,POINT (116.64809999999999 1.3278),116.64809999999999,1.3278
2016-02-26,0554,Aqua,MODIS,71,D,0.0,2016,2,POINT (116.63990000000001 1.3172000000000004),116.63990000000001,1.3172000000000004
2016-02-26,0554,Aqua,MODIS,76,D,0.0,2016,2,POINT (116.5974 0.6478),116.5974,0.6478
2016-02-26,1815,Aqua,MODIS,78,N,0.0,2016,2,POINT (116.65759999999999 1.3338),116.65759999999999,1.3338
2016-02-28,0244,Terra,MODIS,89,D,0.0,2016,2,POINT (117.06779999999999 0.7960000000000002),117.06779999999999,0.7960000000000002
2016-02-28,0245,Terra,MODIS,74,D,0.0,2016,2,POINT (116.77909999999999 0.3962),116.77909999999999,0.3962
2016-03-01,0529,Aqua,MODIS,81,D,0.0,2016,3,POINT (118.41810000000001 0.9486000000000001),118.41810000000001,0.9486000000000001
2016-03-01,0529,Aqua,MODIS,77,D,0.0,2016,3,POINT (118.19369999999999 1.1819),118.19369999999999,1.1819
2016-03-01,0529,Aqua,MODIS,72,D,0.0,2016,3,POINT (118.205 1.1836),118.205,1.1836
2016-03-01,0529,Aqua,MODIS,77,D,0.0,2016,3,POINT (117.7013 1.2113999999999998),117.7013,1.2113999999999998
2016-03-02,0612,Aqua,MODIS,74,D,0.0,2016,3,POINT (117.51629999999999 0.4539),117.51629999999999,0.4539
2016-03-03,1738,Aqua,MODIS,72,N,2.0,2016,3,POINT (117.4463 0.6473),117.4463,0.6473
2016-03-06,0548,Aqua,MODIS,80,D,0.0,2016,3,POINT (117.39150000000001 0.0771),117.39150000000001,0.07709999999999999
2016-03-06,0548,Aqua,MODIS,91,D,0.0,2016,3,POINT (117.5226 0.3727),117.5226,0.37270000000000003
2016-03-06,0548,Aqua,MODIS,100,D,0.0,2016,3,POINT (117.4168 0.1733),117.4168,0.17329999999999998
2016-03-06,0548,Aqua,MODIS,89,D,0.0,2016,3,POINT (117.6533 0.6209),117.6533,0.6209
2016-03-06,0548,Aqua,MODIS,76,D,0.0,2016,3,POINT (117.6235 0.635),117.6235,0.635
2016-03-06,0548,Aqua,MODIS,96,D,0.0,2016,3,POINT (116.7198 0.11),116.7198,0.10999999999999999
2016-03-06,1809,Aqua,MODIS,73,N,0.0,2016,3,POINT (117.0834 1.0624),117.0834,1.0624
2016-03-07,0630,Aqua,MODIS,78,D,0.0,2016,3,POINT (116.6973 0.1013),116.6973,0.10129999999999999
2016-03-07,1417,Terra,MODIS,100,N,0.0,2016,3,POINT (116.72449999999999 0.2521999999999999),116.72449999999999,0.2521999999999999
2016-03-07,1417,Terra,MODIS,97,N,0.0,2016,3,POINT (116.7045 0.2492999999999999),116.7045,0.24929999999999994
2016-03-07,1417,Terra,MODIS,100,N,0.0,2016,3,POINT (116.7192 0.25),116.7192,0.25
2016-03-07,1417,Terra,MODIS,72,N,0.0,2016,3,POINT (117.0784 1.0630999999999997),117.0784,1.0630999999999997
2016-03-07,1417,Terra,MODIS,75,N,0.0,2016,3,POINT (117.0656 1.0588000000000002),117.0656,1.0588000000000002
2016-03-08,0238,Terra,MODIS,73,D,0.0,2016,3,POINT (116.7355 0.2349999999999999),116.7355,0.23499999999999993
2016-03-08,0238,Terra,MODIS,93,D,0.0,2016,3,POINT (116.7458 0.4178),116.7458,0.4178
2016-03-08,0238,Terra,MODIS,75,D,0.0,2016,3,POINT (117.0059 1.1899000000000002),117.0059,1.1899000000000002
2016-03-08,0238,Terra,MODIS,76,D,0.0,2016,3,POINT (117.90699999999998 1.2320000000000002),117.90699999999998,1.2320000000000002
2016-03-08,0535,Aqua,MODIS,88,D,0.0,2016,3,POINT (117.5304 0.4520999999999999),117.5304,0.4520999999999999
2016-03-08,0535,Aqua,MODIS,82,D,0.0,2016,3,POINT (117.3509 0.2229),117.3509,0.22289999999999996
2016-03-08,0535,Aqua,MODIS,75,D,0.0,2016,3,POINT (117.52630000000002 0.7508000000000001),117.52630000000002,0.7508000000000001
2016-03-08,0535,Aqua,MODIS,100,D,0.0,2016,3,POINT (117.6778 0.7494),117.6778,0.7494
2016-03-08,0535,Aqua,MODIS,76,D,0.0,2016,3,POINT (116.9697 0.8023999999999999),116.9697,0.8023999999999999
2016-03-08,0536,Aqua,MODIS,85,D,0.0,2016,3,POINT (117.9032 1.2313),117.9032,1.2313
2016-03-08,0536,Aqua,MODIS,81,D,0.0,2016,3,POINT (117.913 1.2327),117.913,1.2327
2016-03-08,0536,Aqua,MODIS,71,D,0.0,2016,3,POINT (117.7569 1.2933999999999999),117.7569,1.2933999999999999
2016-03-08,0536,Aqua,MODIS,83,D,0.0,2016,3,POINT (117.74719999999999 1.292),117.74719999999999,1.292
2016-03-08,1500,Terra,MODIS,90,N,0.0,2016,3,POINT (117.3898 1.1388000000000003),117.3898,1.1388000000000003
2016-03-08,1500,Terra,MODIS,95,N,0.0,2016,3,POINT (117.7497 1.2924),117.7497,1.2924
2016-03-08,1500,Terra,MODIS,99,N,0.0,2016,3,POINT (117.4061 1.1411000000000002),117.4061,1.1411000000000002
2016-03-08,1500,Terra,MODIS,76,N,0.0,2016,3,POINT (117.7555 1.3004),117.7555,1.3004
2016-03-08,1500,Terra,MODIS,100,N,0.0,2016,3,POINT (117.39479999999999 1.1439),117.39479999999999,1.1439
2016-03-08,1500,Terra,MODIS,82,N,0.0,2016,3,POINT (117.6753 0.7570000000000001),117.6753,0.7570000000000001
2016-03-08,1756,Aqua,MODIS,77,N,0.0,2016,3,POINT (117.75540000000001 1.2993),117.75540000000001,1.2993
2016-03-08,1756,Aqua,MODIS,72,N,0.0,2016,3,POINT (117.68 0.7601999999999998),117.68,0.7601999999999998
2016-03-09,0321,Terra,MODIS,71,D,0.0,2016,3,POINT (116.72779999999999 0.1319),116.72779999999999,0.1319
2016-03-09,0618,Aqua,MODIS,72,D,0.0,2016,3,POINT (117.65480000000001 0.7465999999999999),117.65480000000001,0.7465999999999999
2016-03-09,0618,Aqua,MODIS,78,D,0.0,2016,3,POINT (117.66229999999999 0.7496),117.66229999999999,0.7496
2016-03-10,0523,Aqua,MODIS,72,D,0.0,2016,3,POINT (116.9197 0.8455000000000001),116.9197,0.8455000000000001
2016-03-10,0523,Aqua,MODIS,73,D,0.0,2016,3,POINT (116.7132 0.1356),116.7132,0.13559999999999997
2016-03-10,0523,Aqua,MODIS,72,D,0.0,2016,3,POINT (117.537 0.8075),117.537,0.8075
2016-03-10,0523,Aqua,MODIS,85,D,0.0,2016,3,POINT (116.93819999999998 0.8482),116.93819999999998,0.8482
2016-03-10,1448,Terra,MODIS,81,N,0.0,2016,3,POINT (116.8674 1.336),116.8674,1.336
2016-03-10,1448,Terra,MODIS,100,N,0.0,2016,3,POINT (116.71640000000001 0.137),116.71640000000001,0.137
2016-03-10,1448,Terra,MODIS,84,N,0.0,2016,3,POINT (116.7071 0.1357),116.7071,0.13569999999999996
2016-03-10,1448,Terra,MODIS,71,N,0.0,2016,3,POINT (116.8253 0.8981999999999999),116.8253,0.8981999999999999
2016-03-10,1448,Terra,MODIS,72,N,0.0,2016,3,POINT (116.965 0.8709),116.965,0.8709
2016-03-10,1448,Terra,MODIS,80,N,0.0,2016,3,POINT (116.7776 1.3514),116.7776,1.3514
2016-03-10,1448,Terra,MODIS,92,N,0.0,2016,3,POINT (117.0049 0.9333999999999998),117.0049,0.9333999999999998
2016-03-10,1448,Terra,MODIS,76,N,0.0,2016,3,POINT (117.0073 0.9406000000000001),117.0073,0.9406000000000001
2016-03-10,1448,Terra,MODIS,86,N,0.0,2016,3,POINT (117.0145 0.9348000000000002),117.0145,0.9348000000000002
2016-03-10,1448,Terra,MODIS,88,N,0.0,2016,3,POINT (117.0252 0.8605),117.0252,0.8605
2016-03-10,1448,Terra,MODIS,76,N,0.0,2016,3,POINT (117.01550000000002 0.8591000000000001),117.01550000000002,0.8591000000000001
2016-03-10,1448,Terra,MODIS,99,N,0.0,2016,3,POINT (117.4039 1.1363),117.4039,1.1363
2016-03-10,1448,Terra,MODIS,84,N,0.0,2016,3,POINT (118.19639999999998 1.1875),118.19639999999998,1.1875
2016-03-10,1744,Aqua,MODIS,82,N,0.0,2016,3,POINT (117.082 1.0673000000000001),117.082,1.0673000000000001
2016-03-10,1744,Aqua,MODIS,71,N,0.0,2016,3,POINT (117.4109 1.1391),117.4109,1.1391
2016-03-10,1744,Aqua,MODIS,79,N,0.0,2016,3,POINT (118.2034 1.1882),118.2034,1.1882
2016-03-11,0309,Terra,MODIS,86,D,0.0,2016,3,POINT (116.7149 0.1328),116.7149,0.13279999999999997
2016-03-11,0606,Aqua,MODIS,93,D,0.0,2016,3,POINT (116.71089999999998 0.138),116.71089999999998,0.138
2016-03-11,0606,Aqua,MODIS,86,D,0.0,2016,3,POINT (116.7191 0.2319),116.7191,0.2319
2016-03-11,0606,Aqua,MODIS,92,D,0.0,2016,3,POINT (116.7125 0.1269),116.7125,0.12689999999999999
2016-03-11,0606,Aqua,MODIS,92,D,0.0,2016,3,POINT (116.7051 0.2298),116.7051,0.2298
2016-03-11,0606,Aqua,MODIS,74,D,0.0,2016,3,POINT (116.6979 0.2407),116.6979,0.2407
2016-03-11,0606,Aqua,MODIS,87,D,0.0,2016,3,POINT (116.71180000000001 0.2427),116.71180000000001,0.24270000000000005
2016-03-11,0606,Aqua,MODIS,79,D,0.0,2016,3,POINT (117.74329999999999 1.2859),117.74329999999999,1.2859
2016-03-11,0606,Aqua,MODIS,93,D,0.0,2016,3,POINT (116.70350000000002 0.2408999999999999),116.70350000000002,0.2408999999999999
2016-03-11,1827,Aqua,MODIS,91,N,0.0,2016,3,POINT (116.6999 0.2567999999999999),116.6999,0.2567999999999999
2016-03-11,1827,Aqua,MODIS,82,N,0.0,2016,3,POINT (116.6914 0.2534),116.6914,0.25339999999999996
2016-03-12,0214,Terra,MODIS,76,D,0.0,2016,3,POINT (116.7051 0.2421),116.7051,0.2421
2016-03-12,0511,Aqua,MODIS,79,D,0.0,2016,3,POINT (116.6571 0.4209),116.6571,0.4209
2016-03-12,0511,Aqua,MODIS,76,D,0.0,2016,3,POINT (116.6603 0.2395),116.6603,0.23950000000000005
2016-03-12,0511,Aqua,MODIS,90,D,0.0,2016,3,POINT (116.695 0.2446),116.695,0.24459999999999998
2016-03-12,0511,Aqua,MODIS,86,D,0.0,2016,3,POINT (116.69029999999998 0.2503),116.69029999999998,0.2503
2016-03-12,0511,Aqua,MODIS,74,D,0.0,2016,3,POINT (117.74719999999999 1.2809999999999997),117.74719999999999,1.2809999999999997
2016-03-12,0511,Aqua,MODIS,78,D,0.0,2016,3,POINT (118.1984 1.1818),118.1984,1.1818
2016-03-12,0511,Aqua,MODIS,72,D,0.0,2016,3,POINT (118.17400000000002 1.1781),118.17400000000002,1.1781
2016-03-12,1435,Terra,MODIS,98,N,0.0,2016,3,POINT (117.34470000000002 0.0809),117.34470000000002,0.0809
2016-03-12,1436,Terra,MODIS,100,N,0.0,2016,3,POINT (118.1988 1.1786),118.1988,1.1786
2016-03-12,1436,Terra,MODIS,84,N,2.0,2016,3,POINT (117.443 0.647),117.443,0.647
2016-03-12,1436,Terra,MODIS,89,N,0.0,2016,3,POINT (116.96430000000001 0.7908000000000001),116.96430000000001,0.7908000000000001
2016-03-12,1436,Terra,MODIS,100,N,0.0,2016,3,POINT (118.1975 1.1876),118.1975,1.1876
2016-03-12,1436,Terra,MODIS,87,N,0.0,2016,3,POINT (117.7497 1.2797),117.7497,1.2797
2016-03-12,1436,Terra,MODIS,100,N,0.0,2016,3,POINT (118.18989999999998 1.1774),118.18989999999998,1.1774
2016-03-12,1436,Terra,MODIS,81,N,0.0,2016,3,POINT (117.751 1.2707),117.751,1.2707
2016-03-12,1436,Terra,MODIS,100,N,0.0,2016,3,POINT (117.0217 0.908),117.0217,0.908
2016-03-12,1436,Terra,MODIS,80,N,0.0,2016,3,POINT (117.0069 0.9433999999999999),117.0069,0.9433999999999999
2016-03-12,1436,Terra,MODIS,76,N,0.0,2016,3,POINT (116.95479999999999 0.7895),116.95479999999999,0.7895
2016-03-12,1732,Aqua,MODIS,73,N,0.0,2016,3,POINT (118.19340000000001 1.1805),118.19340000000001,1.1805
2016-03-12,1732,Aqua,MODIS,77,N,0.0,2016,3,POINT (117.75540000000001 1.2761),117.75540000000001,1.2761
2016-03-12,1732,Aqua,MODIS,83,N,0.0,2016,3,POINT (116.95749999999998 0.8598000000000001),116.95749999999998,0.8598000000000001
2016-03-12,1732,Aqua,MODIS,71,N,0.0,2016,3,POINT (118.1024 1.0621),118.1024,1.0621
2016-03-12,1732,Aqua,MODIS,87,N,0.0,2016,3,POINT (118.2057 1.1886999999999999),118.2057,1.1886999999999999
2016-03-13,0256,Terra,MODIS,91,D,0.0,2016,3,POINT (117.7516 1.2807000000000004),117.7516,1.2807000000000004
2016-03-13,0256,Terra,MODIS,88,D,0.0,2016,3,POINT (116.95010000000002 0.8608),116.95010000000002,0.8608
2016-03-13,0256,Terra,MODIS,71,D,0.0,2016,3,POINT (118.2059 1.189),118.2059,1.189
2016-03-13,0256,Terra,MODIS,71,D,0.0,2016,3,POINT (116.7192 1.1003),116.7192,1.1003
